WP_004578669.1	iAF987.Gmet_0043	29.8	114	70	2	341	444	154	267	4.0e-04	45.1
WP_004578670.1	iAF987.Gmet_1914	34.0	106	70	0	2	107	3	108	5.7e-12	70.1
WP_004578670.1	iRC1080.CRv4_Au5_s2_g8288_t1	34.7	121	75	4	1	117	629	749	4.8e-11	67.0
WP_004578688.1	iAF987.Gmet_3071	22.5	120	93	0	175	294	79	198	1.6e-06	52.4
WP_004578688.1	iSFV_1184.SFV_0588	30.3	122	84	1	174	294	84	205	1.1e-05	49.7
WP_004578688.1	iSbBS512_1146.SbBS512_E0672	29.5	122	85	1	174	294	84	205	3.1e-05	48.1
WP_004578688.1	iSBO_1134.SBO_0607	29.5	122	85	1	174	294	84	205	3.1e-05	48.1
WP_004578688.1	iSSON_1240.SSON_0704	29.5	122	85	1	174	294	84	205	3.1e-05	48.1
WP_004578688.1	iEKO11_1354.EKO11_3134	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
WP_004578688.1	iEcE24377_1341.EcE24377A_0778	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
WP_004578688.1	iECDH10B_1368.ECDH10B_0819	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
WP_004578688.1	iECSF_1327.ECSF_0678	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
WP_004578688.1	iECS88_1305.ECS88_0768	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
WP_004578688.1	iSF_1195.SF0552	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
WP_004578688.1	iEC55989_1330.EC55989_0731	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
WP_004578688.1	iECW_1372.ECW_m0807	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
WP_004578688.1	iECs_1301.ECs0780	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
WP_004578688.1	iECB_1328.ECB_00705	29.5	122	85	1	174	294	84	205	4.1e-05	47.8
